,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
2382,1005717,P00247042,M,26-35,0,B,3,1,5,14.0,,5204
2383,1000195,P00159442,M,26-35,12,B,4+,1,5,8.0,,5441
2384,1005595,P00199442,M,26-35,20,B,1,0,5,9.0,,7012
2385,1001260,P00266042,M,26-35,17,B,0,0,8,,,7834
2386,1002764,P00271742,M,26-35,7,B,1,0,1,5.0,,15585
2387,1004279,P00223042,M,26-35,16,B,1,0,1,2.0,8.0,3916
2388,1002457,P00305042,M,26-35,0,B,0,1,11,13.0,16.0,3143
2389,1005522,P00057942,M,26-35,14,B,0,0,1,2.0,6.0,19468
2390,1003742,P00256042,M,26-35,0,B,0,1,6,8.0,16.0,12562
2391,1005767,P00014042,M,26-35,2,B,0,0,1,,,11613
2392,1002599,P00183842,M,26-35,12,B,2,0,4,9.0,12.0,2129
2393,1005000,P00259342,M,26-35,4,B,4+,0,5,9.0,,8667
2394,1002887,P00151742,M,26-35,3,B,3,1,8,15.0,16.0,9755
2395,1005747,P00222942,M,26-35,0,B,4+,1,1,2.0,8.0,7598
2396,1004279,P00221942,M,26-35,16,B,1,0,1,8.0,,11551
2397,1005237,P00243942,M,26-35,7,B,4+,1,1,2.0,15.0,11864
2398,1003847,P00048742,M,26-35,7,B,1,0,5,,,5161
2399,1003681,P00111742,M,26-35,7,B,3,0,15,,,12508
2400,1004682,P00049542,M,26-35,7,B,3,1,8,,,8020
2401,1000534,P00117642,M,26-35,15,B,3,1,10,16.0,,23188
2402,1000877,P00041442,M,26-35,0,B,1,1,13,14.0,16.0,403
2403,1002737,P00057242,M,26-35,3,B,3,0,5,,,3504
2404,1003450,P00048042,M,26-35,5,B,3,0,1,6.0,8.0,15552
2405,1001551,P00177842,M,26-35,11,B,1,1,8,,,9996
2406,1004379,P00207942,M,26-35,4,B,3,0,6,8.0,,12305
2407,1000026,P00065242,M,26-35,7,B,2,1,2,3.0,4.0,6609
2408,1003771,P00118742,M,26-35,1,B,0,0,5,11.0,,3590
2409,1001408,P00229742,M,26-35,0,B,1,1,1,16.0,,8037
2410,1000587,P00250842,M,26-35,20,B,3,0,8,,,4091
2411,1000169,P00217442,M,26-35,7,B,3,0,1,2.0,11.0,11584
2412,1005717,P00128142,M,26-35,0,B,3,1,1,5.0,18.0,15328
2413,1004075,P00085942,M,26-35,16,B,3,1,2,4.0,8.0,13125
2414,1000575,P00132942,M,26-35,12,B,0,1,1,,,11649
2415,1003123,P00270942,M,26-35,2,B,3,0,1,2.0,15.0,7845
2416,1002901,P00102642,M,26-35,17,B,2,0,4,8.0,9.0,2765
2417,1006021,P00119642,M,26-35,12,B,2,1,1,2.0,8.0,15427
2418,1004258,P00145042,M,26-35,17,B,2,0,1,2.0,5.0,11458
2419,1003491,P00288942,M,26-35,16,B,1,0,1,2.0,5.0,12071
2420,1005765,P00293242,M,26-35,11,B,2,1,8,16.0,,10039
2421,1000543,P00304642,M,26-35,5,B,4+,1,2,14.0,15.0,12716
2422,1002102,P00051142,M,26-35,11,B,3,0,8,,,4174
2423,1005645,P00035842,M,26-35,2,B,3,0,5,6.0,9.0,8676
2424,1005220,P00113842,M,26-35,7,B,4+,0,6,8.0,16.0,15949
2425,1000618,P00370142,M,26-35,0,B,3,0,16,,,12118
2426,1001694,P00260242,M,26-35,12,B,3,1,5,16.0,,5459
2427,1000897,P00216342,M,26-35,6,B,4+,0,3,4.0,5.0,5288
2428,1003804,P00272542,M,26-35,6,B,3,0,8,,,5988
2429,1001666,P00259942,M,26-35,14,B,3,0,16,,,12393
2430,1001611,P00358342,M,26-35,0,B,1,0,11,15.0,16.0,4690
2431,1002030,P00363242,M,26-35,4,B,1,0,1,2.0,9.0,12060
2432,1003847,P00140742,M,26-35,7,B,1,0,1,15.0,,8009
2433,1001635,P00130442,M,26-35,0,B,1,0,3,5.0,,11018
2434,1001325,P00025442,M,26-35,1,B,1,1,1,2.0,9.0,19521
2435,1003641,P00216042,M,26-35,0,B,1,0,5,8.0,,8718
2436,1000195,P00346042,M,26-35,12,B,4+,1,6,8.0,15.0,12421
2437,1005765,P00277442,M,26-35,11,B,2,1,1,6.0,15.0,11619
2438,1000149,P00163842,M,26-35,1,B,2,1,8,,,6140
2439,1000026,P00119442,M,26-35,7,B,2,1,5,,,5382
2440,1002811,P00279842,M,26-35,19,B,1,0,8,,,8073
2441,1003626,P00275842,M,26-35,17,B,3,0,2,9.0,15.0,9839
2442,1005536,P00146742,M,26-35,16,B,2,1,1,13.0,14.0,12088
2443,1003778,P00218642,M,26-35,0,B,4+,1,5,,,5459
2444,1005761,P00245642,M,26-35,20,B,1,1,5,11.0,12.0,1812
2445,1001597,P00276642,M,26-35,12,B,1,1,8,11.0,,10079
2446,1002020,P00351342,M,26-35,7,B,0,1,1,2.0,16.0,15162
2447,1005858,P00117842,M,26-35,4,B,1,0,5,13.0,16.0,6985
2448,1002648,P00024142,M,26-35,17,B,2,0,8,9.0,14.0,7768
2449,1002374,P00375436,M,26-35,14,B,2,0,20,,,373
2450,1003934,P00304042,M,26-35,0,B,2,0,5,,,3533
2451,1004138,P00102642,M,26-35,7,B,1,1,4,8.0,9.0,2777
2452,1004385,P00279442,M,26-35,4,B,2,0,16,,,12175
2453,1004899,P00028842,M,26-35,12,B,1,1,6,8.0,,16671
2454,1004980,P00177842,M,26-35,1,B,0,0,8,,,7932
2455,1002180,P00058142,M,26-35,12,B,3,1,3,4.0,12.0,8241
2456,1001840,P00370293,M,26-35,12,B,1,0,19,,,37
2457,1002457,P00367342,M,26-35,0,B,0,1,11,,,1707
2458,1003426,P00126142,M,26-35,20,B,1,0,8,16.0,,6192
2459,1004390,P00275142,M,26-35,0,B,2,0,5,8.0,,3496
2460,1005761,P00265242,M,26-35,20,B,1,1,5,8.0,,5443
2461,1003641,P00282742,M,26-35,0,B,1,0,5,,,6927
2462,1003769,P00124642,M,26-35,15,B,0,0,16,,,16600
2463,1000149,P00127642,M,26-35,1,B,2,1,1,2.0,15.0,19637
2464,1004715,P00283542,M,26-35,2,B,3,0,5,,,3634
2465,1001776,P00151742,M,26-35,0,B,4+,1,8,15.0,16.0,9815
2466,1001706,P00118242,M,26-35,20,B,1,1,5,8.0,,7064
2467,1002180,P00023842,M,26-35,12,B,3,1,3,4.0,,2639
2468,1002796,P00225842,M,26-35,14,B,3,0,2,4.0,15.0,3265
2469,1002181,P00333042,M,26-35,0,B,4+,1,5,8.0,,6882
2470,1000610,P00216042,M,26-35,4,B,1,0,5,8.0,,5430
2471,1003208,P00329542,M,26-35,14,B,4+,0,1,15.0,16.0,15761
2472,1000808,P00150842,M,26-35,7,B,1,1,11,13.0,16.0,6062
2473,1002030,P00325742,M,26-35,4,B,1,0,2,9.0,,9957
2474,1004390,P00174442,M,26-35,0,B,2,0,5,,,7149
2475,1000173,P00109742,M,26-35,0,B,1,1,8,,,7883
2476,1003693,P00143642,M,26-35,15,B,1,1,1,2.0,6.0,4378
2477,1000173,P00193542,M,26-35,0,B,1,1,1,2.0,,11527
2478,1003778,P00183742,M,26-35,0,B,4+,1,4,5.0,18.0,2113
2479,1002232,P00029242,M,26-35,14,B,1,1,8,,,7957
2480,1003450,P00184942,M,26-35,5,B,3,0,1,8.0,17.0,18985
2481,1005535,P00210042,M,26-35,15,B,1,1,8,14.0,,7968
2482,1003546,P00047242,M,26-35,20,B,3,0,1,5.0,,11752
2483,1003769,P00120742,M,26-35,15,B,0,0,8,12.0,17.0,8045
2484,1003983,P00119742,M,26-35,0,B,1,0,5,8.0,12.0,6943
2485,1001851,P00151742,M,26-35,19,B,4+,1,8,15.0,16.0,4110
2486,1002928,P00113342,M,26-35,2,B,1,1,1,8.0,17.0,19385
2487,1000425,P00188442,M,26-35,12,B,1,1,5,7.0,,6946
2488,1001968,P00336942,M,26-35,11,B,2,0,5,,,5224
2489,1001325,P00117342,M,26-35,1,B,1,1,1,8.0,13.0,15165
2490,1002419,P00103042,M,26-35,0,B,3,1,1,14.0,,15240
2491,1004140,P00302442,M,26-35,0,B,4+,0,5,6.0,,5303
2492,1005220,P00222142,M,26-35,7,B,4+,0,5,13.0,,3678
2493,1001050,P00240042,M,26-35,1,B,1,0,5,,,5388
2494,1003683,P00158542,M,26-35,2,B,3,1,5,6.0,13.0,5269
2495,1005140,P00028042,M,26-35,6,B,2,0,1,16.0,,4206
2496,1002918,P00188442,M,26-35,12,B,2,0,5,7.0,,8666
2497,1003691,P00000142,M,26-35,7,B,1,1,3,4.0,5.0,13541
2498,1004626,P00130442,M,26-35,14,B,4+,0,3,5.0,,10723
2499,1004626,P00313142,M,26-35,14,B,4+,0,8,,,3968
2500,1000235,P00294542,M,26-35,0,B,0,0,8,,,9986
2501,1003243,P00058442,M,26-35,12,B,1,1,5,14.0,,7163
2502,1002897,P00110742,M,26-35,5,B,0,1,1,2.0,8.0,19215
2503,1004082,P00111842,M,26-35,20,B,4+,0,8,,,9856
2504,1005767,P00303442,M,26-35,2,B,0,0,1,8.0,14.0,15582
2505,1001306,P00125942,M,26-35,3,B,3,0,1,2.0,15.0,19111
2506,1003118,P00117242,M,26-35,0,B,1,0,8,17.0,,8003
2507,1004433,P00324742,M,26-35,0,B,1,1,2,9.0,14.0,9766
2508,1004451,P00115442,M,26-35,14,B,2,1,8,,,6054
2509,1001457,P00303242,M,26-35,1,B,1,1,5,8.0,,8652
2510,1005138,P00346142,M,26-35,17,B,0,0,1,15.0,,11664
2511,1003693,P00111142,M,26-35,15,B,1,1,1,15.0,16.0,15520
2512,1002887,P00225842,M,26-35,3,B,3,1,2,4.0,15.0,6925
2513,1001369,P00180642,M,26-35,5,B,1,1,11,,,5967
2514,1000053,P00117542,M,26-35,0,B,1,0,18,,,3794
2515,1000053,P00160042,M,26-35,0,B,1,0,1,13.0,16.0,19416
2516,1003683,P00049542,M,26-35,2,B,3,1,8,,,8003
2517,1000970,P00307442,M,26-35,0,B,4+,1,5,8.0,,3524
2518,1000765,P00101942,M,26-35,17,B,1,0,8,17.0,,7816
2519,1003993,P00062842,M,26-35,0,B,2,0,1,2.0,13.0,11544
2520,1001165,P00216342,M,26-35,12,B,1,1,3,4.0,5.0,10971
2521,1003691,P00302342,M,26-35,7,B,1,1,8,,,7865
2522,1001124,P00324842,M,26-35,2,B,4+,1,8,,,7810
2523,1004855,P00139942,M,26-35,12,B,1,0,5,,,8787
2524,1002872,P00307342,M,26-35,20,B,1,0,8,,,5829
2525,1005101,P00345942,M,26-35,0,B,1,1,8,15.0,,2061
2526,1003697,P00259342,M,26-35,15,B,1,0,5,9.0,,5226
2527,1003768,P00221942,M,26-35,4,B,2,0,1,8.0,,11865
2528,1003126,P00326742,M,26-35,2,B,0,1,11,,,4419
2529,1000508,P00065042,M,26-35,12,B,0,0,5,15.0,,6932
2530,1002638,P00217742,M,26-35,14,B,2,0,5,14.0,,5356
2531,1005443,P00106042,M,26-35,12,B,2,0,5,,,5249
2532,1005323,P00280442,M,26-35,20,B,1,1,11,,,3182
2533,1003768,P00047242,M,26-35,4,B,2,0,1,5.0,,11786
2534,1000195,P00194542,M,26-35,12,B,4+,1,8,14.0,,8058
2535,1000058,P00032042,M,26-35,2,B,3,0,1,2.0,15.0,15435
2536,1002181,P00114442,M,26-35,0,B,4+,1,5,6.0,,8834
2537,1002895,P00077042,M,26-35,11,B,4+,0,5,,,3474
2538,1001749,P00181842,M,26-35,2,B,1,1,11,,,4482
2539,1003121,P00184742,M,26-35,2,B,3,0,11,16.0,,4566
2540,1004406,P00243942,M,26-35,16,B,2,1,1,2.0,15.0,15803
2541,1000331,P00346542,M,26-35,7,B,1,0,10,13.0,16.0,14657
2542,1003243,P00294142,M,26-35,12,B,1,1,5,8.0,15.0,7128
2543,1003732,P00216042,M,26-35,17,B,0,1,5,8.0,,5478
2544,1003285,P00161942,M,26-35,4,B,3,0,5,8.0,,8904
2545,1005536,P00301542,M,26-35,16,B,2,1,16,,,4094
2546,1001611,P00110342,M,26-35,0,B,1,0,7,,,12184
2547,1000169,P00015842,M,26-35,7,B,3,0,1,14.0,16.0,11371
2548,1002627,P00113242,M,26-35,1,B,2,1,1,6.0,8.0,19607
2549,1001632,P00086642,M,26-35,16,B,1,0,8,,,4234
2550,1004186,P00294142,M,26-35,7,B,1,1,5,8.0,15.0,3505
2551,1000331,P00152442,M,26-35,7,B,1,0,8,,,9884
2552,1001058,P00130642,M,26-35,1,B,2,0,11,16.0,,4577
2553,1003929,P00115142,M,26-35,5,B,1,1,1,8.0,17.0,7899
2554,1004682,P00064242,M,26-35,7,B,3,1,5,,,6982
2555,1003118,P00049942,M,26-35,0,B,1,0,11,15.0,,4505
2556,1001837,P00274542,M,26-35,2,B,1,0,6,16.0,,8278
2557,1001762,P00103042,M,26-35,14,B,2,1,1,14.0,,15871
2558,1003835,P00282142,M,26-35,7,B,3,0,3,4.0,,10858
2559,1001100,P00075442,M,26-35,0,B,0,1,5,11.0,,5465
2560,1002737,P00010342,M,26-35,3,B,3,0,8,14.0,,5981
2561,1002818,P00058042,M,26-35,12,B,2,0,8,16.0,,9802
2562,1001632,P00289042,M,26-35,16,B,1,0,8,,,5987
2563,1005522,P00002042,M,26-35,14,B,0,0,1,,,4213
2564,1002627,P00217942,M,26-35,1,B,2,1,5,,,5198
2565,1002764,P00113542,M,26-35,7,B,1,0,8,17.0,,7924
2566,1001632,P00003942,M,26-35,16,B,1,0,5,14.0,,3684
2567,1005733,P00114042,M,26-35,4,B,2,0,5,14.0,,8662
2568,1002627,P00010842,M,26-35,1,B,2,1,8,16.0,,9929
2569,1004058,P00173842,M,26-35,6,B,3,1,1,2.0,15.0,15258
2570,1001635,P00282742,M,26-35,0,B,1,0,5,,,6882
2571,1005786,P00178942,M,26-35,6,B,1,1,5,8.0,,6862
2572,1005837,P00046142,M,26-35,7,B,0,1,1,16.0,,19172
2573,1003320,P00298442,M,26-35,1,B,1,1,16,,,12834
2574,1005733,P00279342,M,26-35,4,B,2,0,5,14.0,,5148
2575,1004899,P00070942,M,26-35,12,B,1,1,3,5.0,16.0,13611
2576,1002232,P00237542,M,26-35,14,B,1,1,1,15.0,16.0,19679
2577,1002888,P00240142,M,26-35,14,B,2,1,5,,,7076
2578,1000058,P00059742,M,26-35,2,B,3,0,1,11.0,15.0,11835
2579,1004559,P00286742,M,26-35,7,B,3,0,1,16.0,,11461
2580,1001712,P00236542,M,26-35,0,B,4+,0,8,11.0,,6000
2581,1003983,P00329642,M,26-35,0,B,1,0,8,14.0,,5974
2582,1002430,P00312742,M,26-35,4,B,2,0,15,,,4182
2583,1003626,P00075442,M,26-35,17,B,3,0,5,11.0,,3636
2584,1005038,P00085942,M,26-35,20,B,0,0,2,4.0,8.0,12956
2585,1005256,P00001142,M,26-35,16,B,4+,1,5,8.0,14.0,8660
2586,1001571,P00227842,M,26-35,20,B,1,1,2,5.0,,9820
2587,1004082,P00028542,M,26-35,20,B,4+,0,6,8.0,14.0,12145
2588,1000848,P00113542,M,26-35,15,B,0,0,8,17.0,,9790
2589,1002627,P00128942,M,26-35,1,B,2,1,1,11.0,,12008
2590,1005710,P00274942,M,26-35,15,B,1,1,8,,,9832
2591,1001471,P00058042,M,26-35,17,B,1,0,8,16.0,,10026
2592,1002903,P00214242,M,26-35,16,B,2,0,1,16.0,,19420
2593,1001835,P00179642,M,26-35,19,B,3,0,11,,,4511
2594,1001820,P00291442,M,26-35,20,B,1,1,5,8.0,,3708
2595,1005222,P00278042,M,26-35,12,B,1,0,1,,,11818
2596,1005536,P00136742,M,26-35,16,B,2,1,1,14.0,16.0,11892
2597,1003833,P00165442,M,26-35,1,B,2,0,1,15.0,16.0,15266
2598,1004732,P00205942,M,26-35,14,B,2,1,5,8.0,14.0,6960
2599,1001749,P00135842,M,26-35,2,B,1,1,5,14.0,,1816
2600,1002832,P00165942,M,26-35,17,B,4+,0,8,,,7827
2601,1005376,P00178942,M,26-35,17,B,1,1,5,8.0,,7052
2602,1000149,P00286342,M,26-35,1,B,2,1,7,,,21047
2603,1004024,P00052842,M,26-35,5,B,3,1,10,15.0,,19153
2604,1000534,P00154442,M,26-35,15,B,3,1,8,14.0,,9736
2605,1002888,P00173942,M,26-35,14,B,2,1,1,5.0,6.0,15471
2606,1000048,P00037142,M,26-35,4,B,3,1,1,2.0,5.0,11925
2607,1000169,P00080342,M,26-35,7,B,3,0,1,6.0,8.0,15447
2608,1000808,P00115242,M,26-35,7,B,1,1,5,8.0,,3470
2609,1005937,P00100442,M,26-35,12,B,2,1,2,4.0,5.0,10077
2610,1005205,P00258342,M,26-35,1,B,0,1,11,,,3069
2611,1003491,P00177842,M,26-35,16,B,1,0,8,,,7811
2612,1001050,P00240142,M,26-35,1,B,1,0,5,,,6976
2613,1002225,P00210942,M,26-35,5,B,1,1,5,12.0,,3497
2614,1004183,P00068642,M,26-35,1,B,4+,0,6,,,3982
2615,1002928,P00144642,M,26-35,2,B,1,1,1,15.0,16.0,15801
2616,1004386,P00145142,M,26-35,5,B,1,0,5,,,1845
2617,1001457,P00204242,M,26-35,1,B,1,1,6,8.0,,16589
2618,1001835,P00234542,M,26-35,19,B,3,0,5,,,6927
2619,1003654,P00001042,M,26-35,17,B,3,1,1,2.0,16.0,15659
2620,1004708,P00000642,M,26-35,0,B,3,0,1,6.0,16.0,15828
2621,1003285,P00164642,M,26-35,4,B,3,0,5,14.0,,3457
2622,1003180,P00065042,M,26-35,14,B,1,0,5,15.0,,5243
2623,1001757,P00035542,M,26-35,4,B,4+,0,3,4.0,12.0,11036
2624,1001837,P00279642,M,26-35,2,B,1,0,7,,,16895
2625,1003929,P00035942,M,26-35,5,B,1,1,1,5.0,18.0,12075
2626,1004258,P00218442,M,26-35,17,B,2,0,1,,,12084
2627,1000093,P00303442,M,26-35,17,B,1,1,1,8.0,14.0,12026
2628,1005888,P00178442,M,26-35,20,B,1,0,5,,,8599
2629,1004682,P00241942,M,26-35,7,B,3,1,8,14.0,,6014
2630,1000508,P0097342,M,26-35,12,B,0,0,1,15.0,16.0,11445
2631,1002109,P00245042,M,26-35,16,B,2,0,11,,,5955
2632,1005535,P00128042,M,26-35,15,B,1,1,1,5.0,18.0,11993
2633,1005595,P00016842,M,26-35,20,B,1,0,1,2.0,15.0,4177
2634,1003397,P00110742,M,26-35,5,B,0,0,1,2.0,8.0,19133
2635,1003081,P00111242,M,26-35,7,B,1,1,1,18.0,,19139
2636,1003681,P00255942,M,26-35,7,B,3,0,1,16.0,,15335
2637,1005747,P00084442,M,26-35,0,B,4+,1,13,16.0,,744
2638,1002030,P00260042,M,26-35,4,B,1,0,5,8.0,,5241
2639,1000053,P00079742,M,26-35,0,B,1,0,1,2.0,15.0,12034
2640,1005222,P00069042,M,26-35,12,B,1,0,3,,,11058
2641,1003626,P00170342,M,26-35,17,B,3,0,1,15.0,,7697
2642,1003447,P00057642,M,26-35,12,B,0,0,1,15.0,16.0,15535
2643,1003416,P00155442,M,26-35,12,B,4+,1,1,11.0,15.0,15574
2644,1000093,P00070542,M,26-35,17,B,1,1,3,15.0,,13293
2645,1001299,P00217142,M,26-35,14,B,1,0,1,15.0,,7983
2646,1004898,P00235642,M,26-35,1,B,1,1,8,16.0,,7871
2647,1002928,P00346342,M,26-35,2,B,1,1,1,15.0,,15849
2648,1003081,P00102642,M,26-35,7,B,1,1,4,8.0,9.0,3548
2649,1003769,P00199442,M,26-35,15,B,0,0,5,9.0,,8752
2650,1001584,P00017542,M,26-35,19,B,4+,0,5,,,3491
2651,1000425,P00080642,M,26-35,12,B,1,1,1,16.0,,11942
2652,1001584,P0098342,M,26-35,19,B,4+,0,1,2.0,,7898
2653,1005408,P00058242,M,26-35,20,C,3,0,3,4.0,12.0,13268
2654,1002101,P00345642,M,26-35,16,C,1,1,1,15.0,16.0,7707
2655,1005194,P00251942,M,26-35,7,C,3,1,1,2.0,5.0,8222
2656,1001193,P00142942,M,26-35,12,C,3,1,1,2.0,16.0,8261
2657,1000172,P00188442,M,26-35,3,C,2,0,5,7.0,,6986
2658,1000396,P00282442,M,26-35,1,C,1,0,5,8.0,18.0,5328
2659,1000623,P00220142,M,26-35,17,C,3,1,1,15.0,,15859
2660,1003612,P00321042,M,26-35,14,C,1,1,1,17.0,,15377
2661,1002678,P00084442,M,26-35,6,C,1,1,13,16.0,,941
2662,1000812,P00246842,M,26-35,6,C,2,0,17,,,12778
2663,1005875,P00073842,M,26-35,4,C,1,0,1,15.0,17.0,8040
2664,1002641,P00349242,M,26-35,6,C,1,1,8,,,9928
2665,1001695,P00201442,M,26-35,1,C,1,1,1,6.0,8.0,19013
2666,1003400,P00273742,M,26-35,14,C,4+,1,1,17.0,,19703
2667,1000414,P00085142,M,26-35,0,C,4+,0,5,13.0,14.0,5272
2668,1001155,P00156442,M,26-35,12,C,0,0,8,,,4243
2669,1003359,P00138542,M,26-35,20,C,1,0,5,6.0,,6881
2670,1002378,P00350942,M,26-35,3,C,1,1,3,4.0,5.0,10677
2671,1000237,P00022542,M,26-35,6,C,1,1,5,,,7120
2672,1004512,P00059442,M,26-35,1,C,1,1,6,8.0,16.0,4130
2673,1003612,P00260042,M,26-35,14,C,1,1,5,8.0,,7015
2674,1004777,P00046742,M,26-35,2,C,3,0,1,2.0,15.0,18996
2675,1001940,P00051442,M,26-35,12,C,2,0,8,17.0,,9719
2676,1000846,P00348542,M,26-35,5,C,3,1,1,16.0,,19008
2677,1001879,P00320742,M,26-35,4,C,1,1,1,4.0,9.0,8200
2678,1001064,P00207942,M,26-35,7,C,1,0,6,8.0,,20584
2679,1005438,P00147942,M,26-35,14,C,4+,0,1,16.0,,15278
2680,1002008,P00114442,M,26-35,3,C,0,0,5,6.0,,7122
2681,1003490,P00058242,M,26-35,0,C,4+,1,3,4.0,12.0,13519
2682,1004560,P00085342,M,26-35,0,C,1,0,10,13.0,,23828
2683,1001472,P00145742,M,26-35,7,C,1,0,1,2.0,,19707
2684,1001747,P00113642,M,26-35,0,C,2,1,8,,,5987
2685,1005307,P0095542,M,26-35,5,C,1,0,2,4.0,9.0,16429
2686,1001099,P00084842,M,26-35,17,C,4+,0,8,16.0,,9770
2687,1005102,P00105942,M,26-35,12,C,2,0,5,,,7057
2688,1004370,P00209842,M,26-35,16,C,4+,0,5,8.0,,3677
2689,1002349,P00105142,M,26-35,8,C,4+,0,1,2.0,15.0,15656
2690,1002008,P00111842,M,26-35,3,C,0,0,8,,,10065
2691,1002969,P00289842,M,26-35,7,C,4+,1,1,16.0,,11430
2692,1004806,P00016742,M,26-35,17,C,2,0,1,15.0,16.0,15351
2693,1004094,P00044442,M,26-35,17,C,3,0,1,16.0,,15726
2694,1005885,P00005042,M,26-35,1,C,0,0,6,16.0,,20566
2695,1001821,P00203742,M,26-35,20,C,2,0,13,16.0,,561
2696,1002641,P00300042,M,26-35,6,C,1,1,16,,,16300
2697,1001709,P00120342,M,26-35,0,C,1,1,5,17.0,,5325
2698,1005353,P00129542,M,26-35,6,C,4+,1,8,14.0,,7980
2699,1003541,P00280742,M,26-35,3,C,1,1,6,8.0,,12555
2700,1003399,P00371644,M,26-35,4,C,1,0,20,,,374
2701,1002458,P00121342,M,26-35,7,C,3,1,1,5.0,18.0,11496
2702,1000767,P00011042,M,26-35,12,C,1,0,8,13.0,,6048
2703,1003986,P00265242,M,26-35,7,C,2,1,5,8.0,,8712
2704,1004901,P00265142,M,26-35,7,C,1,0,3,12.0,,10980
2705,1004287,P00165442,M,26-35,7,C,2,1,1,15.0,16.0,8245
2706,1001293,P00277642,M,26-35,5,C,1,0,2,3.0,10.0,9843
2707,1000667,P00350442,M,26-35,18,C,2,1,2,3.0,15.0,13148
2708,1005086,P00080342,M,26-35,1,C,0,1,1,6.0,8.0,19510
2709,1003309,P00222242,M,26-35,17,C,2,1,1,2.0,13.0,12110
2710,1000082,P00004742,M,26-35,17,C,2,1,6,16.0,,16471
2711,1004377,P00262242,M,26-35,0,C,1,1,1,11.0,16.0,19459
2712,1005576,P00111642,M,26-35,4,C,3,0,1,3.0,4.0,15260
2713,1004520,P00193942,M,26-35,4,C,1,1,11,,,3112
2714,1000008,P00010742,M,26-35,12,C,4+,1,1,8.0,17.0,19658
2715,1000977,P00010942,M,26-35,2,C,0,0,1,2.0,6.0,4006
2716,1000449,P00275842,M,26-35,7,C,3,0,2,9.0,15.0,16440
2717,1004036,P00022842,M,26-35,1,C,2,1,5,,,5195
2718,1004621,P00346142,M,26-35,4,C,2,1,1,15.0,,11955
2719,1002999,P00156842,M,26-35,7,C,2,0,4,5.0,,1477
2720,1000132,P00249642,M,26-35,17,C,1,0,3,5.0,,8052
2721,1004586,P00174442,M,26-35,4,C,4+,0,5,,,8753
2722,1001709,P00182142,M,26-35,0,C,1,1,1,5.0,6.0,11777
2723,1004316,P00288542,M,26-35,6,C,1,1,8,,,6016
2724,1004533,P00059442,M,26-35,12,C,0,0,6,8.0,16.0,20016
2725,1001767,P00010742,M,26-35,20,C,1,0,1,8.0,17.0,15794
2726,1000454,P00119442,M,26-35,20,C,2,1,5,,,6898
2727,1005242,P00233142,M,26-35,1,C,3,1,1,11.0,15.0,3852
2728,1004342,P00346342,M,26-35,0,C,2,1,1,15.0,,15621
2729,1001704,P00028842,M,26-35,4,C,4+,0,6,8.0,,20147
2730,1000863,P00127642,M,26-35,7,C,4+,0,1,2.0,15.0,15798
2731,1005065,P00074142,M,26-35,14,C,4+,1,3,4.0,12.0,13429
2732,1004036,P00002142,M,26-35,1,C,2,1,1,5.0,8.0,15287
2733,1005321,P00043342,M,26-35,4,C,0,0,8,14.0,,9875
2734,1001641,P00155442,M,26-35,0,C,4+,0,1,11.0,15.0,7775
2735,1001219,P00118342,M,26-35,7,C,3,1,2,3.0,15.0,9710
2736,1001829,P00086442,M,26-35,16,C,2,1,8,13.0,15.0,7933
2737,1003685,P00260042,M,26-35,5,C,1,1,5,8.0,,6895
2738,1004120,P00178942,M,26-35,16,C,1,1,5,8.0,,7190
2739,1001427,P00210342,M,26-35,12,C,2,0,3,4.0,,10855
2740,1003513,P00243942,M,26-35,16,C,1,0,1,2.0,15.0,15409
2741,1005625,P00004142,M,26-35,1,C,3,1,8,17.0,,9994
2742,1003820,P00221542,M,26-35,17,C,2,1,5,15.0,,6881
2743,1004702,P00065442,M,26-35,11,C,0,0,8,16.0,,7993
2744,1004688,P00224142,M,26-35,9,C,3,1,8,,,7955
2745,1000861,P00151742,M,26-35,7,C,0,0,8,15.0,16.0,6056
2746,1003314,P00249542,M,26-35,7,C,2,0,1,5.0,15.0,15740
2747,1003345,P00269542,M,26-35,7,C,4+,0,11,15.0,,1517
2748,1003615,P00266642,M,26-35,17,C,2,0,1,8.0,9.0,8161
2749,1004982,P00127642,M,26-35,12,C,1,0,1,2.0,15.0,19478
2750,1005029,P00237142,M,26-35,4,C,1,1,5,,,1916
2751,1004481,P00196442,M,26-35,18,C,2,1,5,,,5235
2752,1000667,P00180542,M,26-35,18,C,2,1,11,,,1639
2753,1003498,P00135142,M,26-35,17,C,3,0,13,16.0,,947
2754,1001467,P00296342,M,26-35,5,C,2,0,8,,,9742
2755,1004152,P00141842,M,26-35,14,C,1,1,5,14.0,,5175
2756,1004429,P00029842,M,26-35,5,C,1,1,8,,,9988
2757,1001950,P00319842,M,26-35,12,C,1,0,3,5.0,,13378
2758,1001267,P00350942,M,26-35,15,C,1,0,3,4.0,5.0,5388
2759,1003932,P00221142,M,26-35,7,C,0,1,1,,,11695
2760,1002680,P00332242,M,26-35,12,C,1,1,1,16.0,,15898
2761,1004034,P00128942,M,26-35,0,C,1,1,1,11.0,,19438
2762,1003012,P00127642,M,26-35,12,C,1,1,1,2.0,15.0,19575
